timestamp,RV,r
2017-09-08 00:00:00+00:00,0.007596223,-0.085830874
2017-09-09 00:00:00+00:00,0.00277887,-0.009690915
2017-09-10 00:00:00+00:00,0.002406484,-0.015397119
2017-09-11 00:00:00+00:00,0.003022128,-0.006212445
2017-09-12 00:00:00+00:00,0.003722815,-0.013390422
2017-09-13 00:00:00+00:00,0.00943605,-0.065929414
2017-09-14 00:00:00+00:00,0.015420315,-0.208373404
2017-09-15 00:00:00+00:00,0.032112322,0.15247085
2017-09-16 00:00:00+00:00,0.007980308,-0.018894785
2017-09-17 00:00:00+00:00,0.003164073,0.014820834
2017-09-18 00:00:00+00:00,0.005815877,0.137720404
2017-09-19 00:00:00+00:00,0.004338953,-0.052318192
2017-09-20 00:00:00+00:00,0.001312153,0.002472102
2017-09-21 00:00:00+00:00,0.005971819,-0.093861545
2017-09-22 00:00:00+00:00,0.003134741,0.022108604
2017-09-23 00:00:00+00:00,0.001856592,0.080602246
2017-09-24 00:00:00+00:00,0.003228698,-0.009908028
2017-09-25 00:00:00+00:00,0.001299209,0.038784682
2017-09-26 00:00:00+00:00,0.000462601,-0.01934283
2017-09-27 00:00:00+00:00,0.000889259,0.070457786
2017-09-28 00:00:00+00:00,0.000931318,-0.024569173
2017-09-29 00:00:00+00:00,0.002714202,-0.035176377
2017-09-30 00:00:00+00:00,0.000512103,0.032659403
2017-10-01 00:00:00+00:00,0.00023835,0.005555386
2017-10-02 00:00:00+00:00,0.000395802,-0.021667514
2017-10-03 00:00:00+00:00,0.000604087,-0.014904114
2017-10-04 00:00:00+00:00,0.000370263,-0.001232117
2017-10-05 00:00:00+00:00,0.000386326,0.009848603
2017-10-06 00:00:00+00:00,0.000340265,0.04262037
2017-10-07 00:00:00+00:00,0.000502999,0.010955915
2017-10-08 00:00:00+00:00,0.000178994,-0.006190373
2017-10-09 00:00:00+00:00,0.00260043,-0.040256178
2017-10-10 00:00:00+00:00,0.000815037,0.00332779
2017-10-11 00:00:00+00:00,0.000310627,0.013367088
2017-10-12 00:00:00+00:00,0.000670883,0.000397272
2017-10-13 00:00:00+00:00,0.004571135,0.105959436
2017-10-14 00:00:00+00:00,0.000790064,0.007356246
2017-10-15 00:00:00+00:00,0.001875442,-0.004680381
2017-10-16 00:00:00+00:00,0.002548691,-0.008258719
2017-10-17 00:00:00+00:00,0.001140735,-0.054288457
2017-10-18 00:00:00+00:00,0.003264386,-0.008826015
2017-10-19 00:00:00+00:00,0.001223322,-0.017921684
2017-10-20 00:00:00+00:00,0.000731161,-0.015936983
2017-10-21 00:00:00+00:00,0.001042166,-0.010445258
2017-10-22 00:00:00+00:00,0.000748774,-0.016332655
2017-10-23 00:00:00+00:00,0.001497468,-0.032052592
2017-10-24 00:00:00+00:00,0.004630465,0.03830124
2017-10-25 00:00:00+00:00,0.001220758,-0.000774737
2017-10-26 00:00:00+00:00,0.000393486,-0.002631847
2017-10-27 00:00:00+00:00,0.000386615,0.005290394
2017-10-28 00:00:00+00:00,0.000302166,-0.00823411
2017-10-29 00:00:00+00:00,0.001226398,0.027637977
2017-10-30 00:00:00+00:00,0.000252281,0.01143806
2017-10-31 00:00:00+00:00,0.000206442,-0.011009646
2017-11-01 00:00:00+00:00,0.000663502,-0.042434993
2017-11-02 00:00:00+00:00,0.004317651,-0.01908786
2017-11-03 00:00:00+00:00,0.001630879,0.069693397
2017-11-04 00:00:00+00:00,0.00071233,-0.014284547
2017-11-05 00:00:00+00:00,0.000421869,-0.017017277
2017-11-06 00:00:00+00:00,0.000661458,0.002525722
2017-11-07 00:00:00+00:00,0.001108047,-0.016617875
2017-11-08 00:00:00+00:00,0.002137729,0.051616407
2017-11-09 00:00:00+00:00,0.001161791,0.040760936
2017-11-10 00:00:00+00:00,0.002308938,-0.073340763
2017-11-11 00:00:00+00:00,0.001811333,0.057533014
2017-11-12 00:00:00+00:00,0.00381211,-0.027587292
2017-11-13 00:00:00+00:00,0.001539697,0.027175411
2017-11-14 00:00:00+00:00,0.001716606,0.059901089
2017-11-15 00:00:00+00:00,0.000917208,-0.009687412
2017-11-16 00:00:00+00:00,0.000945027,-0.005227467
2017-11-17 00:00:00+00:00,0.000419678,0.006733219
2017-11-18 00:00:00+00:00,0.000480694,0.042103109
2017-11-19 00:00:00+00:00,0.00339399,0.022790815
2017-11-20 00:00:00+00:00,0.000720795,0.037772707
2017-11-21 00:00:00+00:00,0.002811415,-0.018445196
2017-11-22 00:00:00+00:00,0.000580975,0.054423849
2017-11-23 00:00:00+00:00,0.004107598,0.063140943
2017-11-24 00:00:00+00:00,0.005730141,0.146961135
2017-11-25 00:00:00+00:00,0.003711141,-0.008978999
2017-11-26 00:00:00+00:00,0.002192454,0.015349593
2017-11-27 00:00:00+00:00,0.002420237,0.007440761
2017-11-28 00:00:00+00:00,0.000784396,-0.019048195
2017-11-29 00:00:00+00:00,0.038330797,-0.076511215
2017-11-30 00:00:00+00:00,0.011439531,-2.30412E-05
2017-12-01 00:00:00+00:00,0.002655569,0.066452012
2017-12-02 00:00:00+00:00,0.001745351,-0.007531199
2017-12-03 00:00:00+00:00,0.002808032,0.010072059
2017-12-04 00:00:00+00:00,0.001746704,0.006900865
2017-12-05 00:00:00+00:00,0.000753125,-0.02359864
2017-12-06 00:00:00+00:00,0.002984837,-0.055780426
2017-12-07 00:00:00+00:00,0.006289742,0
2017-12-08 00:00:00+00:00,0.006304102,0.0691393
2017-12-09 00:00:00+00:00,0.017310568,0.045532857
2017-12-10 00:00:00+00:00,0.006722842,-0.080532478
2017-12-11 00:00:00+00:00,0.004126289,0.146276358
2017-12-12 00:00:00+00:00,0.021839199,0.282097007
2017-12-13 00:00:00+00:00,0.027151147,0.035921389
2017-12-14 00:00:00+00:00,0.007962141,-0.009781651
2017-12-15 00:00:00+00:00,0.009439809,-0.016460747
2017-12-16 00:00:00+00:00,0.002933516,0.01444456
2017-12-17 00:00:00+00:00,0.001725981,0.039830585
2017-12-18 00:00:00+00:00,0.00496071,0.070485015
2017-12-19 00:00:00+00:00,0.01258001,0.050869988
2017-12-20 00:00:00+00:00,0.017265898,-0.029201036
2017-12-21 00:00:00+00:00,0.005131548,-0.007350768
2017-12-22 00:00:00+00:00,0.089886628,-0.155638649
2017-12-23 00:00:00+00:00,0.008997371,0.071681878
2017-12-24 00:00:00+00:00,0.012078515,-0.050030015
2017-12-25 00:00:00+00:00,0.005157804,0.060482836
2017-12-26 00:00:00+00:00,0.001911162,0.01940536
2017-12-27 00:00:00+00:00,0.003003061,-0.020094322
2017-12-28 00:00:00+00:00,0.007065294,-0.028080146
2017-12-29 00:00:00+00:00,0.002200231,0.040035584
2017-12-30 00:00:00+00:00,0.004287737,-0.052510572
2017-12-31 00:00:00+00:00,0.001366834,0.042283393
2018-01-01 00:00:00+00:00,0.00184594,0.023676371
2018-01-02 00:00:00+00:00,0.007515394,0.130688205
2018-01-03 00:00:00+00:00,0.00329925,0.081350878
2018-01-04 00:00:00+00:00,0.003844547,0.011328414
2018-01-05 00:00:00+00:00,0.004079152,0.021134412
2018-01-06 00:00:00+00:00,0.001102401,0.037869856
2018-01-07 00:00:00+00:00,0.002578482,0.105151887
2018-01-08 00:00:00+00:00,0.018544321,0.016592335
2018-01-09 00:00:00+00:00,0.007159145,0.126247961
2018-01-10 00:00:00+00:00,0.013804678,-0.03395742
2018-01-11 00:00:00+00:00,0.02436535,-0.09229054
2018-01-12 00:00:00+00:00,0.006022558,0.102701775
2018-01-13 00:00:00+00:00,0.003252836,0.095332546
2018-01-14 00:00:00+00:00,0.004891879,-0.014944962
2018-01-15 00:00:00+00:00,0.002455212,-0.066093296
2018-01-16 00:00:00+00:00,0.062332109,-0.168437031
2018-01-17 00:00:00+00:00,0.056206713,-0.04928751
2018-01-18 00:00:00+00:00,0.015249902,-0.002220232
2018-01-19 00:00:00+00:00,0.005539794,0.01131248
2018-01-20 00:00:00+00:00,0.003259991,0.103013554
2018-01-21 00:00:00+00:00,0.008128136,-0.093726245
2018-01-22 00:00:00+00:00,0.008827802,-0.04637314
2018-01-23 00:00:00+00:00,0.007433854,-0.015778843
2018-01-24 00:00:00+00:00,0.003374654,0.071524141
2018-01-25 00:00:00+00:00,0.003322207,-0.016204533
2018-01-26 00:00:00+00:00,0.00376095,0.005341478
2018-01-27 00:00:00+00:00,0.001892861,0.050747989
2018-01-28 00:00:00+00:00,0.003185324,0.099442127
2018-01-29 00:00:00+00:00,0.002748635,-0.044377318
2018-01-30 00:00:00+00:00,0.006632687,-0.097412589
2018-01-31 00:00:00+00:00,0.004040984,0.046891984
2018-02-01 00:00:00+00:00,0.012739796,-0.082525403
2018-02-02 00:00:00+00:00,0.051102991,-0.109444271
2018-02-03 00:00:00+00:00,0.007396208,0.061037333
2018-02-04 00:00:00+00:00,0.010085766,-0.159090306
2018-02-05 00:00:00+00:00,0.03152195,-0.175778101
2018-02-06 00:00:00+00:00,0.047829691,0.122383244
2018-02-07 00:00:00+00:00,0.014656328,-0.044065622
2018-02-08 00:00:00+00:00,0.006996569,0.079373802
2018-02-09 00:00:00+00:00,0.003185111,0.075854335
2018-02-10 00:00:00+00:00,0.004485237,-0.03074205
2018-02-11 00:00:00+00:00,0.004318494,-0.045913099
2018-02-12 00:00:00+00:00,0.002394509,0.063336098
2018-02-13 00:00:00+00:00,0.001299447,-0.02805057
2018-02-14 00:00:00+00:00,0.001804054,0.090671184
2018-02-15 00:00:00+00:00,0.002107882,0.009775376
2018-02-16 00:00:00+00:00,0.001005016,0.007205229
2018-02-17 00:00:00+00:00,0.000853345,0.040790371
2018-02-18 00:00:00+00:00,0.001767799,-0.065264262
2018-02-19 00:00:00+00:00,0.000935076,0.027663176
2018-02-20 00:00:00+00:00,0.002122086,-0.059509707
2018-02-21 00:00:00+00:00,0.0040869,-0.051926435
2018-02-22 00:00:00+00:00,0.002987366,-0.041306245
2018-02-23 00:00:00+00:00,0.003309873,0.057859161
2018-02-24 00:00:00+00:00,0.003053835,-0.024669194
2018-02-25 00:00:00+00:00,0.00141715,0.010102423
2018-02-26 00:00:00+00:00,0.001204668,0.029766645
2018-02-27 00:00:00+00:00,0.000696955,0.004579563
2018-02-28 00:00:00+00:00,0.000796529,-0.024497756
2018-03-01 00:00:00+00:00,0.000477011,0.021819301
2018-03-02 00:00:00+00:00,0.000355736,-0.01674976
2018-03-03 00:00:00+00:00,0.000222134,-2.3411E-05
2018-03-04 00:00:00+00:00,0.000212257,0.008682886
2018-03-05 00:00:00+00:00,0.000189683,-0.01509467
2018-03-06 00:00:00+00:00,0.000813636,-0.040143349
2018-03-07 00:00:00+00:00,0.00409704,-0.081804066
2018-03-08 00:00:00+00:00,0.003027701,-0.073176787
2018-03-09 00:00:00+00:00,0.006567674,0.042197988
2018-03-10 00:00:00+00:00,0.002707473,-0.063559766
2018-03-11 00:00:00+00:00,0.002848271,0.051586552
2018-03-12 00:00:00+00:00,0.002741901,-0.032877352
2018-03-13 00:00:00+00:00,0.002684386,-0.008825495
2018-03-14 00:00:00+00:00,0.003655123,-0.116236195
2018-03-15 00:00:00+00:00,0.00538626,-0.005939868
2018-03-16 00:00:00+00:00,0.002733095,-0.017301298
2018-03-17 00:00:00+00:00,0.002753043,-0.088242907
2018-03-18 00:00:00+00:00,0.01946352,-0.021677827
2018-03-19 00:00:00+00:00,0.00897624,0.032100054
2018-03-20 00:00:00+00:00,0.004136546,0.004400348
2018-03-21 00:00:00+00:00,0.003331853,0.003542106
2018-03-22 00:00:00+00:00,0.003487089,-0.036535654
2018-03-23 00:00:00+00:00,0.002709969,0.005817567
2018-03-24 00:00:00+00:00,0.001616039,-0.044181436
2018-03-25 00:00:00+00:00,0.001638162,0.005719127
2018-03-26 00:00:00+00:00,0.005229332,-0.070970029
2018-03-27 00:00:00+00:00,0.005322734,-0.080727757
2018-03-28 00:00:00+00:00,0.002257691,-0.007488997
2018-03-29 00:00:00+00:00,0.006951299,-0.150742008
2018-03-30 00:00:00+00:00,0.010991806,0.028725858
2018-03-31 00:00:00+00:00,0.006524867,0.000228134
2018-04-01 00:00:00+00:00,0.00470364,-0.042375602
2018-04-02 00:00:00+00:00,0.002313205,0.01527228
2018-04-03 00:00:00+00:00,0.002429734,0.080715558
2018-04-04 00:00:00+00:00,0.004149791,-0.095326996
2018-04-05 00:00:00+00:00,0.002566044,0.008210789
2018-04-06 00:00:00+00:00,0.001502166,-0.029874407
2018-04-07 00:00:00+00:00,0.001328882,0.037862337
2018-04-08 00:00:00+00:00,0.001016921,0.038984682
2018-04-09 00:00:00+00:00,0.003825307,-0.002754478
2018-04-10 00:00:00+00:00,0.001309396,0.040902232
2018-04-11 00:00:00+00:00,0.001103152,0.036304888
2018-04-12 00:00:00+00:00,0.006698938,0.135673314
2018-04-13 00:00:00+00:00,0.006532541,0.004327785
2018-04-14 00:00:00+00:00,0.003007448,0.013728358
2018-04-15 00:00:00+00:00,0.001677691,0.060512214
2018-04-16 00:00:00+00:00,0.001961955,-0.042991444
2018-04-17 00:00:00+00:00,0.001067528,-0.017480962
2018-04-18 00:00:00+00:00,0.000780042,0.045655642
2018-04-19 00:00:00+00:00,0.001415889,0.075778571
2018-04-20 00:00:00+00:00,0.002286131,0.084273876
2018-04-21 00:00:00+00:00,0.002415234,-0.019651627
2018-04-22 00:00:00+00:00,0.002109841,0.025306654
2018-04-23 00:00:00+00:00,0.000719996,0.035111876
2018-04-24 00:00:00+00:00,0.001575287,0.089985871
2018-04-25 00:00:00+00:00,0.01056211,-0.130234412
2018-04-26 00:00:00+00:00,0.003158488,0.068090966
2018-04-27 00:00:00+00:00,0.001970268,-0.027966878
2018-04-28 00:00:00+00:00,0.001858632,0.059242696
2018-04-29 00:00:00+00:00,0.00159323,0.008046717
2018-04-30 00:00:00+00:00,0.00124878,-0.026082285
2018-05-01 00:00:00+00:00,0.002956458,0.001402399
2018-05-02 00:00:00+00:00,0.001073834,0.021722833
2018-05-03 00:00:00+00:00,0.003561424,0.123401555
2018-05-04 00:00:00+00:00,0.002564565,0.00962459
2018-05-05 00:00:00+00:00,0.001566192,0.036354873
2018-05-06 00:00:00+00:00,0.002649953,-0.034734241
2018-05-07 00:00:00+00:00,0.006116555,-0.041471421
2018-05-08 00:00:00+00:00,0.002903425,-0.007242881
2018-05-09 00:00:00+00:00,0.001649366,0.004021408
2018-05-10 00:00:00+00:00,0.001138817,-0.035958839
2018-05-11 00:00:00+00:00,0.004560555,-0.064893336
2018-05-12 00:00:00+00:00,0.003831699,0.009701333
2018-05-13 00:00:00+00:00,0.002303001,0.063149093
2018-05-14 00:00:00+00:00,0.004089341,-0.003282542
2018-05-15 00:00:00+00:00,0.001908524,-0.029060371
2018-05-16 00:00:00+00:00,0.002390181,0.00193841
2018-05-17 00:00:00+00:00,0.001537517,-0.05679512
2018-05-18 00:00:00+00:00,0.001403985,0.038320327
2018-05-19 00:00:00+00:00,0.001094838,0.002100025
2018-05-20 00:00:00+00:00,0.000584758,0.025590775
2018-05-21 00:00:00+00:00,0.000491821,-0.024427592
2018-05-22 00:00:00+00:00,0.001340338,-0.084253089
2018-05-23 00:00:00+00:00,0.005274167,-0.104013455
2018-05-24 00:00:00+00:00,0.005974859,0.043131177
2018-05-25 00:00:00+00:00,0.002974207,-0.031384775
2018-05-26 00:00:00+00:00,0.001463773,0.001659524
2018-05-27 00:00:00+00:00,0.000900274,-0.024643468
2018-05-28 00:00:00+00:00,0.003493931,-0.109975226
2018-05-29 00:00:00+00:00,0.003227613,0.102783417
2018-05-30 00:00:00+00:00,0.002471928,-0.016799342
2018-05-31 00:00:00+00:00,0.001657716,0.035055427
2018-06-01 00:00:00+00:00,0.001484997,0.003096915
2018-06-02 00:00:00+00:00,0.000824414,0.019789417
2018-06-03 00:00:00+00:00,0.000987583,0.046605462
2018-06-04 00:00:00+00:00,0.001353598,-0.044845672
2018-06-05 00:00:00+00:00,0.001736303,0.026855087
2018-06-06 00:00:00+00:00,0.001212106,-0.002339799
2018-06-07 00:00:00+00:00,0.000712963,-0.004331516
2018-06-08 00:00:00+00:00,0.000450486,-0.008268566
2018-06-09 00:00:00+00:00,0.000304725,-0.00869133
2018-06-10 00:00:00+00:00,0.004513459,-0.12201122
2018-06-11 00:00:00+00:00,0.002594174,0.012167465
2018-06-12 00:00:00+00:00,0.002966963,-0.073222927
2018-06-13 00:00:00+00:00,0.00455517,-0.037359008
2018-06-14 00:00:00+00:00,0.007447088,0.087868816
2018-06-15 00:00:00+00:00,0.002398098,-0.064140965
2018-06-16 00:00:00+00:00,0.001281376,0.020025853
2018-06-17 00:00:00+00:00,0.000557079,-0.001630091
2018-06-18 00:00:00+00:00,0.001845211,0.041368069
2018-06-19 00:00:00+00:00,0.00101892,0.039835944
2018-06-20 00:00:00+00:00,0.001246384,-0.004653336
2018-06-21 00:00:00+00:00,0.000763597,-0.019803
2018-06-22 00:00:00+00:00,0.005743289,-0.128744625
2018-06-23 00:00:00+00:00,0.002016354,0.028086099
2018-06-24 00:00:00+00:00,0.006583129,-0.043836861
2018-06-25 00:00:00+00:00,0.002499399,0.007928206
2018-06-26 00:00:00+00:00,0.001790946,-0.066120598
2018-06-27 00:00:00+00:00,0.00171824,0.028534638
2018-06-28 00:00:00+00:00,0.001306786,-0.049923309
2018-06-29 00:00:00+00:00,0.003154484,0.034171357
2018-06-30 00:00:00+00:00,0.001893708,0.042106029
2018-07-01 00:00:00+00:00,0.00070393,-0.004111775
2018-07-02 00:00:00+00:00,0.001703549,0.053711563
2018-07-03 00:00:00+00:00,0.001011279,-0.031108266
2018-07-04 00:00:00+00:00,0.001181816,0.011091483
2018-07-05 00:00:00+00:00,0.001110842,0.000749344
2018-07-06 00:00:00+00:00,0.000872433,0.004377776
2018-07-07 00:00:00+00:00,0.001056466,0.031833928
2018-07-08 00:00:00+00:00,0.000585902,0.003297069
2018-07-09 00:00:00+00:00,0.000646784,-0.030242051
2018-07-10 00:00:00+00:00,0.002408976,-0.086340771
2018-07-11 00:00:00+00:00,0.001448759,0.031088936
2018-07-12 00:00:00+00:00,0.001171657,-0.034075429
2018-07-13 00:00:00+00:00,0.000699633,0.003471824
2018-07-14 00:00:00+00:00,0.000416278,0.003068301
2018-07-15 00:00:00+00:00,0.000403563,0.034591583
2018-07-16 00:00:00+00:00,0.001123218,0.062051619
2018-07-17 00:00:00+00:00,0.002563697,0.042638905
2018-07-18 00:00:00+00:00,0.001567662,-0.041322277
2018-07-19 00:00:00+00:00,0.001200061,-0.022002577
2018-07-20 00:00:00+00:00,0.001730622,-0.04403941
2018-07-21 00:00:00+00:00,0.000956525,0.029220181
2018-07-22 00:00:00+00:00,0.000823123,-0.010017505
2018-07-23 00:00:00+00:00,0.000787371,-0.017441661
2018-07-24 00:00:00+00:00,0.001506475,0.0642392
2018-07-25 00:00:00+00:00,0.000870742,-0.016807472
2018-07-26 00:00:00+00:00,0.000944107,-0.020145924
2018-07-27 00:00:00+00:00,0.000976573,0.016933532
2018-07-28 00:00:00+00:00,0.000279361,-0.002517549
2018-07-29 00:00:00+00:00,0.000223019,-0.00451758
2018-07-30 00:00:00+00:00,0.00053189,-0.02070602
2018-07-31 00:00:00+00:00,0.000984671,-0.054265628
2018-08-01 00:00:00+00:00,0.001441916,-0.029933569
2018-08-02 00:00:00+00:00,0.000558928,-0.021414507
2018-08-03 00:00:00+00:00,0.000830611,0.01711548
2018-08-04 00:00:00+00:00,0.000813304,-0.026189664
2018-08-05 00:00:00+00:00,0.000682645,0.004486236
2018-08-06 00:00:00+00:00,0.000432435,-0.009437046
2018-08-07 00:00:00+00:00,0.002052803,-0.068756562
2018-08-08 00:00:00+00:00,0.002923486,-0.061018134
2018-08-09 00:00:00+00:00,0.00129187,0.023038716
2018-08-10 00:00:00+00:00,0.002767695,-0.095038231
2018-08-11 00:00:00+00:00,0.00399673,-0.03997389
2018-08-12 00:00:00+00:00,0.001596503,0.000408696
2018-08-13 00:00:00+00:00,0.003403207,-0.113161483
2018-08-14 00:00:00+00:00,0.008708847,-0.018113864
2018-08-15 00:00:00+00:00,0.005064983,0.007854098
2018-08-16 00:00:00+00:00,0.002992666,0.019230007
2018-08-17 00:00:00+00:00,0.003677697,0.102272066
2018-08-18 00:00:00+00:00,0.004158197,-0.06818565
2018-08-19 00:00:00+00:00,0.002643679,0.011464325
2018-08-20 00:00:00+00:00,0.00353006,-0.10264965
2018-08-21 00:00:00+00:00,0.001492102,0.038864103
2018-08-22 00:00:00+00:00,0.005371208,-0.039935737
2018-08-23 00:00:00+00:00,0.001820432,0.019768554
2018-08-24 00:00:00+00:00,0.001198592,0.019669706
2018-08-25 00:00:00+00:00,0.000444582,-0.012086252
2018-08-26 00:00:00+00:00,0.000624776,-0.013473095
2018-08-27 00:00:00+00:00,0.000983169,0.049892131
2018-08-28 00:00:00+00:00,0.00100464,0.024736607
2018-08-29 00:00:00+00:00,0.001141957,-0.022242149
2018-08-30 00:00:00+00:00,0.001799961,-0.015623138
2018-08-31 00:00:00+00:00,0.000872873,-0.009109268
2018-09-01 00:00:00+00:00,0.001514076,0.04405999
2018-09-02 00:00:00+00:00,0.001380515,0.001424453
2018-09-03 00:00:00+00:00,0.000917867,-0.022137079
2018-09-04 00:00:00+00:00,0.000816507,-0.011044831
2018-09-05 00:00:00+00:00,0.007677451,-0.226582875
2018-09-06 00:00:00+00:00,0.007885533,0.006875588
2018-09-07 00:00:00+00:00,0.003856684,-0.062675232
2018-09-08 00:00:00+00:00,0.004866089,-0.088410567
2018-09-09 00:00:00+00:00,0.005228883,-0.005548359
2018-09-10 00:00:00+00:00,0.003437936,0.005192966
2018-09-11 00:00:00+00:00,0.003128984,-0.061682028
2018-09-12 00:00:00+00:00,0.005108167,-0.012828354
2018-09-13 00:00:00+00:00,0.005332055,0.145366816
2018-09-14 00:00:00+00:00,0.006306678,-0.006597238
2018-09-15 00:00:00+00:00,0.003302923,0.05444309
2018-09-16 00:00:00+00:00,0.003246374,-0.00733234
2018-09-17 00:00:00+00:00,0.005389636,-0.116256695
2018-09-18 00:00:00+00:00,0.003698548,0.061977455
2018-09-19 00:00:00+00:00,0.003227786,0.006263318
2018-09-20 00:00:00+00:00,0.002832266,0.067272377
2018-09-21 00:00:00+00:00,0.004356606,0.0989858
2018-09-22 00:00:00+00:00,0.003668867,-0.028867646
2018-09-23 00:00:00+00:00,0.00160582,0.015008734
2018-09-24 00:00:00+00:00,0.002274838,-0.069212136
2018-09-25 00:00:00+00:00,0.003927316,-0.039450554
2018-09-26 00:00:00+00:00,0.002714674,-0.02326223
2018-09-27 00:00:00+00:00,0.002872954,0.067045299
2018-09-28 00:00:00+00:00,0.002515736,-0.037053631
2018-09-29 00:00:00+00:00,0.003237674,0.045792627
2018-09-30 00:00:00+00:00,0.001586184,0.005439488
2018-10-01 00:00:00+00:00,0.001158788,-0.008083559
2018-10-02 00:00:00+00:00,0.000642641,-0.024383416
2018-10-03 00:00:00+00:00,0.001568125,-0.026316122
2018-10-04 00:00:00+00:00,0.000861288,0.009045311
2018-10-05 00:00:00+00:00,0.000862692,0.026302617
2018-10-06 00:00:00+00:00,0.000198502,-0.013489134
2018-10-07 00:00:00+00:00,0.000341322,0.004323897
2018-10-08 00:00:00+00:00,0.000454389,0.013036266
2018-10-09 00:00:00+00:00,0.000205931,-0.007137852
2018-10-10 00:00:00+00:00,0.000232265,-0.011295033
2018-10-11 00:00:00+00:00,0.007508175,-0.17176082
2018-10-12 00:00:00+00:00,0.001370373,0.030230847
2018-10-13 00:00:00+00:00,0.000468283,0.013407908
2018-10-14 00:00:00+00:00,0.000395076,-0.024963339
2018-10-15 00:00:00+00:00,0.009013225,0.063994385
2018-10-16 00:00:00+00:00,0.000752824,0.004292899
2018-10-17 00:00:00+00:00,0.000358921,-0.010865416
2018-10-18 00:00:00+00:00,0.000702715,-0.019930582
2018-10-19 00:00:00+00:00,0.00022308,0.004008021
2018-10-20 00:00:00+00:00,0.000269381,0.013360352
2018-10-21 00:00:00+00:00,0.000220931,-0.002816138
2018-10-22 00:00:00+00:00,0.000193842,-0.004313664
2018-10-23 00:00:00+00:00,0.000282427,-0.000646171
2018-10-24 00:00:00+00:00,0.000111562,-0.002190145
2018-10-25 00:00:00+00:00,0.000216254,-0.005145766
2018-10-26 00:00:00+00:00,0.000573421,0.005245422
2018-10-27 00:00:00+00:00,5.89204E-05,0.003779595
2018-10-28 00:00:00+00:00,6.61023E-05,0.004803297
2018-10-29 00:00:00+00:00,0.000995791,-0.040990791
2018-10-30 00:00:00+00:00,0.000177178,0.005389465
2018-10-31 00:00:00+00:00,0.000607789,0.008157068
2018-11-01 00:00:00+00:00,8.23056E-05,0.005115101
2018-11-02 00:00:00+00:00,0.000215124,0.009001595
2018-11-03 00:00:00+00:00,8.90634E-05,-0.006428629
2018-11-04 00:00:00+00:00,0.001300205,0.056755249
2018-11-05 00:00:00+00:00,0.000470801,-0.007310288
2018-11-06 00:00:00+00:00,0.001075128,0.047389362
2018-11-07 00:00:00+00:00,0.000843098,-0.008312523
2018-11-08 00:00:00+00:00,0.000557538,-0.030434485
2018-11-09 00:00:00+00:00,0.000295815,-0.011139114
2018-11-10 00:00:00+00:00,0.000170298,0.010901375
2018-11-11 00:00:00+00:00,0.000236269,-0.001951592
2018-11-12 00:00:00+00:00,0.000212332,-0.005302771
2018-11-13 00:00:00+00:00,0.000420088,-0.027042452
2018-11-14 00:00:00+00:00,0.010025538,-0.133700136
2018-11-15 00:00:00+00:00,0.00503955,0.006280512
2018-11-16 00:00:00+00:00,0.001082212,-0.036953734
2018-11-17 00:00:00+00:00,0.000561982,0.000521906
2018-11-18 00:00:00+00:00,0.000638402,0.019405822
2018-11-19 00:00:00+00:00,0.009239779,-0.191564115
2018-11-20 00:00:00+00:00,0.019033255,-0.129672526
2018-11-21 00:00:00+00:00,0.007983562,0.054764331
2018-11-22 00:00:00+00:00,0.002361664,-0.089057963
2018-11-23 00:00:00+00:00,0.004803856,-0.014794499
2018-11-24 00:00:00+00:00,0.006301026,-0.09757724
2018-11-25 00:00:00+00:00,0.014723449,0.036983498
2018-11-26 00:00:00+00:00,0.006676721,-0.066558641
2018-11-27 00:00:00+00:00,0.005037679,0.016047838
2018-11-28 00:00:00+00:00,0.004101556,0.115213353
2018-11-29 00:00:00+00:00,0.004721462,-0.046668421
2018-11-30 00:00:00+00:00,0.002763837,-0.040775453
2018-12-01 00:00:00+00:00,0.001796903,0.044549042
2018-12-02 00:00:00+00:00,0.001432572,-0.017791298
2018-12-03 00:00:00+00:00,0.002120823,-0.068053463
2018-12-04 00:00:00+00:00,0.001527597,0.013066025
2018-12-05 00:00:00+00:00,0.00165828,-0.075114101
2018-12-06 00:00:00+00:00,0.007632273,-0.122645473
2018-12-07 00:00:00+00:00,0.013954574,0.03657198
2018-12-08 00:00:00+00:00,0.008345919,-0.026969405
2018-12-09 00:00:00+00:00,0.00424253,0.03085584
2018-12-10 00:00:00+00:00,0.002998369,-0.039337087
2018-12-11 00:00:00+00:00,0.00183972,-0.025769063
2018-12-12 00:00:00+00:00,0.001451249,0.024198852
2018-12-13 00:00:00+00:00,0.001678472,-0.042886645
2018-12-14 00:00:00+00:00,0.001618387,-0.027919841
2018-12-15 00:00:00+00:00,0.001073477,0.00036138
2018-12-16 00:00:00+00:00,0.001288675,0.008514772
2018-12-17 00:00:00+00:00,0.003763292,0.11334148
2018-12-18 00:00:00+00:00,0.003478752,0.074062276
2018-12-19 00:00:00+00:00,0.005246769,-0.016572207
2018-12-20 00:00:00+00:00,0.007360923,0.142201171
2018-12-21 00:00:00+00:00,0.006918151,-0.061028563
2018-12-22 00:00:00+00:00,0.003249207,0.074644835
2018-12-23 00:00:00+00:00,0.005973458,0.110164189
2018-12-24 00:00:00+00:00,0.015414723,0.070591264
