,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-08-27,0.001067512,0.000823999,0.000719246,0.00070952,0.000805963,0.062878355,0.000425482,28.06125,29.29,27.505,28.223025
2015-08-28,0.000373785,0.000315714,0.000180278,0.000224865,0.000162813,0.015566247,0.000221685,28.04375,28.325,27.8875,28.3225
2015-08-31,0.000424064,0.000309585,0.000258071,0.000213898,0.000232391,0.104943439,0.000229148,28.0125,28.6325,25.78,28.184825
2015-09-01,0.001055145,0.000690142,0.000552613,0.00041221,0.000316598,0.04114981,0.000381795,27.5425,27.9675,26.84,26.9475
2015-09-02,0.000782216,0.000701064,0.000695941,0.00074383,0.000600736,0.028891972,0.000308421,27.45,28.0825,27.28275,28.0825
2015-09-03,0.000333192,0.000364901,0.00023577,0.000235934,0.000207793,0.02906153,0.00022215,28.095,28.3225,27.51125,27.5925
2015-09-04,0.000433544,0.000244259,0.000293204,0.000139108,0.000106343,0.018081033,0.000184017,27.245,27.625,27.13,27.29825
2015-09-08,0.000639401,0.000685504,0.000722925,0.000749703,0.001041546,0.020010538,0.000158264,27.945,28.14,27.5825,28.05125
2015-09-09,0.000551413,0.00049855,0.000392128,0.000367914,0.000350725,0.037811181,0.000413164,28.4375,28.5,27.4425,27.5364
2015-09-10,0.000337956,0.00034526,0.0002309,0.000255542,0.000276915,0.030313838,0.000286418,27.5725,28.320625,27.475,28.145
2015-09-11,0.000190093,0.000142642,0.00013691,9.48E-05,0.000113896,0.021597582,9.71E-05,27.96,28.55,27.94,28.55
2015-09-14,0.000591489,0.000495698,0.000457005,0.000467022,0.000328246,0.096888255,0.000129608,29.13625,29.22,26.52175,28.834475
2015-09-15,0.000165047,9.53E-05,7.95E-05,6.74E-05,5.63E-05,0.01827372,8.58E-05,28.98375,29.132525,28.605,29.064725
2015-09-16,0.000114249,6.19E-05,7.29E-05,6.23E-05,7.08E-05,0.009483647,5.71E-05,29.0675,29.135,28.86,29.0975
2015-09-17,0.000351342,0.000271375,0.000246536,0.00025474,0.000262527,0.03458558,0.000229368,28.92,29.1225,28.1325,28.5
2015-09-18,0.000476644,0.000279349,0.000241915,0.000289288,0.00023753,0.021489088,0.000209855,28.05,28.575,27.9675,28.372475
2015-09-21,0.000167299,0.000114078,0.000118271,0.000115058,0.000153212,0.015282606,0.000114551,28.4225,28.844975,28.4075,28.80775
2015-09-22,0.000357612,0.000258455,0.00023707,0.000232821,0.000203468,0.014565452,9.19E-05,28.3625,28.54275,28.130025,28.34
2015-09-23,0.00010515,0.000116334,0.000120873,0.000107569,7.24E-05,0.012455209,8.41E-05,28.415,28.68,28.325,28.584975
2015-09-24,0.00025863,0.000209436,0.000185417,0.000245623,0.000237741,0.027473532,0.000144953,28.3325,28.875,28.0925,28.76
2015-09-25,0.000312846,0.000354093,0.000301211,0.000262445,0.000295821,0.023146974,0.00018737,29.0775,29.1725,28.505,28.6875
2015-09-28,0.000327657,0.00028309,0.00019309,0.000235021,0.000298071,0.018668583,0.000209247,28.4675,28.64225,28.1125,28.115
2015-09-29,0.00039706,0.000367559,0.000331803,0.000386152,0.000411159,0.051100016,0.000345141,28.1875,28.378725,26.965,27.289975
2015-09-30,0.000592471,0.000326366,0.000334567,0.000372022,0.000389042,0.025496235,0.000240289,27.5555,27.884975,27.183,27.557525
2015-10-01,0.000462321,0.000570235,0.000527084,0.000555025,0.000567199,0.05041741,0.000300985,27.265,28.21475,26.8275,27.385
2015-10-02,0.00046767,0.000452185,0.000378619,0.000376334,0.000308986,0.031696861,0.000192323,27.0175,27.7534,26.8875,27.5825
2015-10-05,0.000179244,0.000173591,0.000195187,0.000207629,0.000216834,0.020866318,0.000159996,27.467475,27.84245,27.2675,27.66
2015-10-06,0.000205522,0.000213376,0.000194444,0.000157022,0.000100533,0.017788279,0.000187798,27.6425,27.93375,27.44125,27.83
2015-10-07,0.000196568,0.000192509,0.000143892,0.000181197,0.000176291,0.02295005,0.000155316,27.9275,27.9875,27.3525,27.675
2015-10-08,0.00026378,0.00028991,0.000353628,0.000357462,0.00025804,0.018132365,0.000206395,27.53875,27.5475,27.0525,27.370025
2015-10-09,0.000747572,0.000163825,0.000135367,0.000137265,0.000228335,0.025162531,0.000132885,27.51,28.07,27.3725,28.0275
2015-10-12,0.000134263,9.84E-05,6.11E-05,6.38E-05,5.06E-05,0.033935194,7.39E-05,28.1875,28.1875,27.247,27.895025
2015-10-13,0.000193518,0.000152597,0.000113972,7.46E-05,9.43E-05,0.015865523,9.02E-05,27.71125,28.1125,27.67,27.948375
2015-10-14,0.000164609,0.000127839,0.000161804,0.000127228,0.00013903,0.017801543,0.000121435,27.8225,27.88195,27.39,27.5485
