,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-09-04,0.000409843,0.000419101,0.000306968,0.000315326,0.000204124,0.01531573,0.000165531,77.44,77.6299,76.45,76.7
2015-09-08,0.000355918,0.000180765,0.000150441,0.000190459,0.000226593,0.016730169,0.00014834,77.5,77.53,76.2437,76.82
2015-09-09,0.00029397,0.000292577,0.000204217,0.000258902,0.000301816,0.045120435,0.000194149,77.31,78.2,74.75,74.91
2015-09-10,0.000436173,0.000344048,0.000324302,0.000350428,0.000374392,0.01985276,0.000267569,75.73,75.8,74.31,75.67
2015-09-11,0.00026418,0.000259714,0.000262874,0.000278003,0.000270572,0.015330021,0.000252351,75.77,76.25,75.09,75.745
2015-09-14,0.000194928,0.000154127,0.000149861,0.000158492,0.000179559,0.013912116,0.00012806,75.53,76,74.95,75.77
2015-09-15,0.000274264,0.000346302,0.00033468,0.000409444,0.000407618,0.018315768,0.000176839,76.43,77.69,76.28,77.18
2015-09-16,0.000253634,0.000247113,0.000278259,0.000404761,0.000396384,0.04694658,0.000192635,77.88,79.21,75.5773,79.065
2015-09-17,0.000469978,0.000357891,0.000386293,0.000479583,0.0002126,0.023264174,0.000365269,79.0375,80.45,78.6,79.42
2015-09-18,0.000620303,0.000486161,0.000576752,0.000763563,0.000868009,0.022353206,0.000324268,77.91,78.7099,76.97,77.69
2015-09-21,0.000383891,0.000251326,0.000128093,0.000128052,0.000162751,0.011176155,0.000140059,78.3,78.73,77.855,78.06
2015-09-22,0.000504148,0.000422786,0.000563371,0.000627842,0.00041085,0.020701994,0.000186622,76.84,78.09,76.49,77.24
2015-09-23,0.000200422,0.000181056,0.000172902,0.000153815,0.000128356,0.023226514,0.000163888,77.4,77.53,75.75,76.16
2015-09-24,0.000389597,0.000341848,0.000309068,0.00037968,0.000355878,0.029002755,0.00019096,75.45,77.31,75.1,76.9
2015-09-25,0.000384035,0.000350783,0.000226726,0.000213626,0.000302653,0.015992087,0.000161151,77.87,78.16,76.92,77.72
2015-09-28,0.00041743,0.000383604,0.000340883,0.000376215,0.000345246,0.015195472,0.000139898,76.66,76.92,75.76,75.7801
2015-09-29,0.000342224,0.000319214,0.000282125,0.000220694,0.000211501,0.018663745,0.000231439,76.04,76.6982,75.28,76.24
2015-09-30,0.000363689,0.000414334,0.000393896,0.000394571,0.000319337,0.02511405,0.000244535,77.07,79.02,77.0602,78.92
2015-10-01,0.001817117,0.000786555,0.000750501,0.000580033,0.000549464,0.058065145,0.000351328,79.76,80.87,76.308,78.39
2015-10-02,0.000373709,0.000397659,0.000406298,0.000283989,0.000296027,0.053025076,0.000274139,77.74,81.52,77.31,81.51
2015-10-05,0.000351336,0.000359741,0.000424542,0.000554321,0.000636116,0.022053978,0.000225472,82.41,84.19,82.3536,84
2015-10-06,0.000294949,0.000400101,0.000402489,0.000605296,0.000759085,0.041359497,0.0005006,84.18,87.62,84.07,86.9959
2015-10-07,0.002292211,0.001873315,0.001142315,0.00107045,0.001181982,0.036752529,0.000646894,88.25,89.51,86.28,88.11
2015-10-08,0.000304827,0.000205727,0.000174461,0.000182867,0.000160805,0.0261901,0.000205412,87.89,90.135,87.805,89.93
2015-10-09,0.000277929,0.000256267,0.000219575,0.000248892,0.000154654,0.161347244,0.000215059,90.15,90.3999,76.93,89.61
2015-10-12,0.000672953,0.00015295,9.70E-05,9.78E-05,0.000119609,0.02361935,0.000133286,89.9,89.96,87.8601,88.75
2015-10-13,0.000367023,0.000429075,0.000358968,0.000284705,0.00028617,0.018603504,0.000194335,87.775,88.94,87.3007,88.37
2015-10-14,0.000204997,0.000167825,0.000161337,0.000123779,0.000106367,0.025440363,0.000132889,88.202,89.97,87.71,89.75
2015-10-15,0.00019329,0.000139593,0.000116838,0.000158179,0.000187914,0.027173403,0.000136339,89.74,90.87,88.434,90.775
2015-10-16,0.000278756,0.000224406,0.000272396,0.000394404,0.000116914,0.017992003,0.000222525,91.28,91.6544,90.0201,91.2899
2015-10-19,0.000255744,0.000299799,0.000148168,0.000232233,0.000307162,0.014762226,6.77E-05,90.36,90.5499,89.223,90.05
2015-10-20,0.000182943,0.000126956,9.41E-05,0.000103485,7.24E-05,0.012117547,0.000106549,89.5,90.49,89.4001,90.0207
2015-10-21,0.000251095,0.000227609,0.000129438,0.000126995,0.000136334,0.01652967,0.000109232,89.76,90.6257,89.14,89.32
2015-10-22,0.000250674,0.000250221,0.000264112,0.000427505,0.00039915,0.022804624,0.000198154,89.77,91.81,89.74,91.61
