,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-08-10,8.60E-05,7.11E-05,8.97E-05,0.000102432,0.000137491,0.005813387,3.29E-05,99.57,100.06,99.48,99.79
2015-08-11,0.000112605,6.48E-05,8.44E-05,9.41E-05,6.86E-05,0.005554053,2.37E-05,99.05,99.3201,98.77,99.06
2015-08-12,0.000102086,0.000141346,0.000109897,8.99E-05,9.24E-05,0.016053592,6.68E-05,98.36,98.9864,97.41,98.71
2015-08-13,0.000191364,5.12E-05,0.000131003,5.63E-05,4.61E-05,0.008370372,4.93E-05,98.775,98.975,98.15,98.48
2015-08-14,3.62E-05,3.56E-05,3.02E-05,3.86E-05,2.23E-05,0.009710542,3.11E-05,98.345,98.825,97.87,98.81
2015-08-17,0.000132426,6.58E-05,8.70E-05,6.68E-05,8.03E-05,0.018236973,4.73E-05,98.375,99.88,98.075,99.84
2015-08-18,0.000103727,9.40E-05,8.75E-05,5.39E-05,7.79E-05,0.006643205,3.86E-05,99.17,99.68,99.02,99.35
2015-08-19,0.000113377,8.68E-05,8.86E-05,8.38E-05,8.41E-05,0.012176038,7.11E-05,99.16,99.99,98.7799,99.3199
2015-08-20,0.000150057,0.000146218,8.80E-05,0.000105748,0.000101463,0.013372083,0.000108412,99.005,100.1199,98.79,98.79
2015-08-21,0.000423115,0.00040282,0.000354249,0.000202403,0.000203614,0.025928846,0.000173732,97.22,98.0599,95.55,95.5699
2015-08-24,0.01428181,0.007961695,0.028617327,0.003705389,0.003554341,0.151929992,0.002663132,91.205,95.21,81.79,92.9199
2015-08-25,0.001123311,0.000949039,0.001302758,0.001191891,0.001031062,0.056863418,0.000519553,95.69,95.7,90.41,90.7599
2015-08-26,0.001144893,0.001081163,0.000817795,0.001003445,0.00090352,0.086159783,0.000337738,92.91,98.81,90.653,95.1
2015-08-27,0.000374959,0.000404044,0.000371773,0.000321465,0.000356009,0.056831572,0.000252714,96.1,99.87,94.3525,96.22
2015-08-28,0.000190324,0.000143698,0.000129451,0.000142531,0.000136362,0.020035285,0.000117432,95.93,96.29,94.38,95.165
